VehicleID,LicenseNO,VID,VCODE,SIMNO,RegisterDate,MobileUnitBrandID,MobileUnitModelID,GroupID,CustomerID
11473,92-4088กทม.(T32),12564,79A807E43A8147D,8E2358CBF7DBAF3,2013/08/28,8,20,809,884
11474,93-1189กทม.(T33),12562,170630160741302,6684875978x,2013/08/28,8,20,809,884
11475,ฬหค-684,12558,E5FB361BB19FD4E,02B6A2E8D0B52C3,2013/08/28,8,20,809,884
11476,บฉ-9689นบ(T12),12566,649170F62F44E09,9EFA5A408150F09,2013/08/28,8,20,809,884
11477,บฉ-9735นบ(P11),12561,3045F1211FF218C,66669B31B431A67,2013/08/28,8,20,809,884
11478,บฉ-9689นท,12563,ID00001098,66854816985,2013/08/28,8,20,809,884
11479,รษม-721กทม.(B-01),12557,E67EAF01BB37AAC,D6D188C85DC5CBE,2013/08/28,8,20,809,884
11480,ลคล-935กทม.(B-02),12554,0E273244DD50AC5,9C766DD36DC14B2,2013/08/28,8,20,809,884
11481,ฬรค-682กทม.(M-01),12555,XX00001091,66848759153,2013/08/28,8,20,809,884
11482,ฬรค-686กทม.(M-03),12556,ID00001092,66848759194,2013/08/28,8,20,809,884
11483,ฬรค-688กทม.(M-04),12559,M300002028,66848759268,2013/08/28,8,20,809,884
11484,BELL 31,13213,995C04BAEDD0C27,A36367A6BCC94D1,2013/11/12,3,16,566,990
11485,BELL 11,13227,DB9247EB840206E,0269B9E571CA04F,2013/11/12,3,16,566,990
11486,BELL 41,13219,2E66B5A89FF9A28,9E776FB0857AA1F,2013/11/12,3,16,566,990
11487,Bell 24,13216,218FEE76F3147D4,76B416B9FCB51FA,2013/11/12,3,16,566,990
11488,Bell 03,13224,B68598E1DBC8E81,8331D20BDCE9CAD,2013/11/12,3,16,566,990
11489,BELL 19,13211,01166D8A6B6F4E8,82741A8C6CB6D38,2013/11/12,3,16,566,990
11490,Bell 14,13215,2C4A086DAFE5F99,2863E1A01660E38,2013/11/12,3,16,566,990
11491,Bell 25,13218,4FC854FBB9B4049,833A2D299C8D50A,2013/11/12,3,16,566,990
11492,Bell 08,13217,CA54234F95A3765,A73E5E11F75C36B,2013/11/12,3,16,566,990
11493,Bell 01,13221,1041C9F304A5B49,FC98AE22F21120C,2013/11/12,3,16,566,990
11494,Bell 4,13225,D57E476476BB8AF,9AF1488C1F55499,2013/11/12,3,16,566,990
11495,Bell 45,13223,9F0FC2C849CFAB3,EC77B93F8F7981E,2013/11/12,3,16,566,990
11496,Bell 12,13222,7BAD57C73863046,2367DD832D2023C,2013/11/12,3,16,566,990
11497,Bell 28,13230,082E6E94F791B25,3A4942E9B0B5B3B,2013/11/12,3,16,566,990
11498,Bell 17,13228,E1D5B87B3716857,260EAE6716E103E,2013/11/12,3,16,566,990
11499,BELL 10,13214,F918671C2E64902,C60F5CE2D8A978A,2013/11/12,3,16,566,990
11500,Bell 34,13212,97EEEDBC6E87CBF,5E835144E644CF8,2013/11/12,3,16,566,990
11501,Bell 02,13229,27652A7B670764D,72DC1D31BE505EC,2013/11/12,3,16,566,990
11502,Bell 16,13226,6019E6B274840EF,D68A61DEE3BA0C3,2013/11/12,3,16,566,990
11503,BELL 18,13220,06179BF83D3BF46,099B1B6C124D0D4,2013/11/12,3,16,566,990
11504,1ฒข-1909,13194,013227004963629,66990580384,2013/11/07,3,16,725,1087
11505,70-2260ชบ.ยกเลิก,13207,ID00010xxx,66854873841,2013/11/11,2,11,838,1119
11506,71-1127ชบ.ยกเลิก,13209,ID00xxxxxxx,66854874685,2013/11/11,2,11,838,1119
11507,71-1956ชบ.ยกเลิก,13210,ID0001xxxx,66854876795,2013/11/11,2,11,838,1119
11508,71-8093,13206,ID00010155,66854873664,2013/11/11,2,11,838,1119
11509,70-3682ชบ.ยกเลิก,13208,ID000103xx,66854874584,2013/11/11,2,11,838,1119
11510,NALD707952CCO,13105,ID00010212,66990460870,2013/10/24,2,11,827,1094
11511,NALD708179CCO,13110,ID00006203,66990459681,2013/10/24,8,20,827,1094
11512,NALD704841CCO,13102,ID00006896,66854847975,2013/10/24,2,11,827,1094
11513,NALD708285CCO,13000,ID00001353,66990462377,2013/10/15,8,20,827,1094
11514,NALD704804CCO,13111,ID00001386,66854847974,2013/10/24,8,20,827,1094
11515,NALD704837CCO,13104,ID00001373,66854847637,2013/10/24,8,20,827,1094
11516,NALD704835CCO,13103,ID00001372,66990457712,2013/10/24,8,20,827,1094
11517,NALD704843CCO,13008,ID00001361,66819218605,2013/10/15,8,20,827,1094
11518,NALD704938CCO,13106,ID00001375,66854847929,2013/10/24,8,20,827,1094
11519,NALD704947CCO(Notrun),13107,ID00001376,66854847937,2013/10/24,8,20,827,1094
11520,NALD705509CCO,13001,M300002316,66990456711,2013/10/15,8,20,827,1094
11521,NALD705368CCO,13003,ID00001356,66819218401,2013/10/15,8,20,827,1094
11522,NALD705369CCO,13109,ID00001384,66990460585,2013/10/24,8,20,827,1094
11523,70-5367ฉช.,13006,ID00001359,66819218481,2013/10/15,8,20,827,1094
11524,NALD705508CCO,12998,ID00001351,66990462084,2013/10/15,8,20,827,1094
11525,NALD705511CCO,12997,M300001523,66945602845,2013/10/15,8,20,827,1094
11526,NALD705513CCO,13007,M300002319,66945602826,2013/10/15,8,20,827,1094
11527,NALD705514CCO,13005,ID00001358,66945602824,2013/10/15,8,20,827,1094
11528,NALD705517CCO,13004,ID00001357,66819218447,2013/10/15,8,20,827,1094
11529,NALD705512CCO,12999,M300002317,66945602948,2013/10/15,8,20,827,1094
11530,NALD707953CCO,13108,ID00001377,66990461935,2013/10/24,8,20,827,1094
11531,NALD708281CCO,13002,ID00001355,66990458570,2013/10/15,8,20,827,1094
11532,MOTD787459BKK,13233,F2221C72A80B3D0,AABEA1913D6DC7A,2013/11/12,2,11,830,1094
11533,MOTD789609BKK,13234,076B64D45E9C271,98A5EE5227E00DC,2013/11/12,2,11,830,1094
11534,MOTD789613BKK,13235,F90F15656782221,5AFB152B391808B,2013/11/12,2,11,830,1094
11535,MOTD787450BKK,13236,AE5671A4C33E3A0,36743958C689D36,2013/11/12,8,20,830,1094
11536,ETTD722153CBI,13232,DDDD52A2D6781F6,13C7CA58874DA53,2013/11/12,2,11,821,1094
11537,ETTD722154CBI,13231,684D399A5ABB8ED,02B760B4F800D8F,2013/11/12,2,11,821,1094
11538,MOTD787456BKK,13239,657245DA5B96080,E52CEA911E30C15,2013/11/12,2,11,830,1094
11539,ERTD615113BKK,13237,5E22AF5967F5DF5,69E0582CE4B0E25,2013/11/12,2,11,839,1094
11540,ILLD703917RYG,13240,6C55A880E530DDE,C0981BE6FB59A60,2013/11/12,2,11,833,1094
11541,ILLD706875RYG,13238,19A05677D761232,977F3911DC2C29C,2013/11/12,8,20,833,1094
11542,บฉ-6903,6717,C159EE816782F84,A98F4C0205BA640,2011/03/04,2,11,627,0
11543,บต-791,6718,66F884B8C2B243C,1B55BCECF5C5205,2011/03/04,2,11,627,0
11544,บต-846,6719,9A6B56FE176D031,2E3E475AB1466EE,2011/03/04,2,11,627,0
11545,(AL042),4306,AA2AB97D9ADF4DD,D9FE05719B898E5,2010/01/07,2,11,628,0
11546,(AL043),4307,2F4C7D46F4C5D0E,2CAC9E2774C2FF5,2010/01/07,2,11,628,0
11547,(AL045),4321,162BA608D26309F,843F7B452007C1A,2010/01/12,2,11,628,0
11548,(AL046),4304,694D8C320E5C1EC,301517BCA194A0E,2010/01/07,2,11,628,0
11549,(AL047),4303,7D53342BE75ACD5,43E938129E494D8,2010/01/07,2,11,628,0
11550,(AL048),4308,7C5B211ADC73A7F,F7A12A1A9338ACE,2010/01/07,2,11,628,0
11551,(AL049),4310,1F50C0070E0E6E9,A765293B6288E82,2010/01/07,2,11,628,0
11552,(AL050),4309,521823974FB06FA,BCAE89597718E48,2010/01/07,2,11,628,0
11553,12281,4305,4C3AF56DAFAA382,BB5B6CB7A0620F5,2010/01/07,2,11,628,0
11554,12282,4316,A75A71FD6E9FAEB,8E79DF52A95A0BC,2010/01/12,2,11,628,0
11555,12283,4317,0F0DF5A5D45F401,CA7BB608EF0455E,2010/01/12,2,11,628,0
11556,12284,4319,A7B81FED8EA2513,0BDFBA5B7558E49,2010/01/12,2,11,628,0
11557,12285,4315,CC2B5D8DCE97F9B,F83AC4CDD9C1896,2010/01/12,2,11,628,0
11558,12286,4318,666322E940CCC91,7C5C78278AC87A5,2010/01/12,2,11,628,0
11559,12287,4320,69225C9ECBF820F,CB2ADE1D83935BD,2010/01/12,2,11,628,0
11560,4936,4360,DE17B3B06A00E5B,FA7ABD6CB41CDCB,2010/01/29,1,1,628,0
11561,7294,4359,D81C86D425EF8B1,5D64C5915CDF077,2010/01/29,2,11,628,0
11562,81-7636(AL001),2800,998A94E875EF597,1BD093A297946FF,2009/04/07,5,14,628,0
11563,81-7637(AL002),2794,5FEDC90F62EC58E,E599C92C0CB63B0,2009/04/07,5,14,628,0
11564,81-7638(AL003),2801,1B35A1C6A42EF99,C67A750CD2C20B9,2009/04/07,5,14,628,0
11565,81-7639(AL004),2802,8C33637B8051776,8D4F7AB79EB0EF8,2009/04/07,5,14,628,0
11566,81-7640(AL005),2799,913F79749AD7352,00EA15E7C67D592,2009/04/07,5,14,628,0
11567,81-7642(AL006),2803,1E50E83F9F419E0,060C3CD47DBB83F,2009/04/07,5,14,628,0
11568,81-7644(AL007),2796,D1E7923DD95DFC5,294B1A7D6037E06,2009/04/07,5,14,628,0
11569,81-7645(AL008),2795,41B3C1E94E526DD,1526E79B49D55D9,2009/04/07,5,14,628,0
11570,81-7646(AL009),2787,BC24A0A3C702E45,5831F5017648DE8,2009/04/07,5,14,628,0
11571,81-7647(AL010),2804,5306BA864BB9C2F,D3EBE607F29749C,2009/04/07,5,14,628,0
11572,81-7648(AL011),2798,773ADE42C43234F,D1F550CCE338CEC,2009/04/07,5,14,628,0
11573,81-7654(AL012),2789,73644AAE5D0157C,35A021DA7F07C57,2009/04/07,5,14,628,0
11574,81-7655(AL013),2805,9C9F668942CDA8C,612DEC5E2E03A94,2009/04/07,5,14,628,0
11575,81-7656(AL014),2790,DDA2AA9B887491D,B264C3488B121B7,2009/04/07,5,14,628,0
11576,81-7657(AL015),2806,A6601FF7BCF38CB,ACB8407829F82F5,2009/04/07,5,14,628,0
11577,81-7658(AL016),2807,139BBB880C30B20,06CC706F8CD1C0E,2009/04/07,5,14,628,0
11578,81-7660(AL017),2791,8724C386DE12EF0,BD941DA0CCEC112,2009/04/07,5,14,628,0
11579,81-7661(AL018),2793,6B3E74A7FECD32D,311B611DFB2532C,2009/04/07,5,14,628,0
11580,81-7662(AL019),2797,5ED9653EB6391A5,8801A6E104893DD,2009/04/07,5,14,628,0
11581,81-7663(AL020),2792,9DBA0283DE0933B,D2581F405936B0A,2009/04/07,5,14,628,0
11582,81-7664(AL021),2788,96FD78AFB88AD09,6E15D5785A0F190,2009/04/07,5,14,628,0
11583,81-7665(AL022),2808,BA701B4E2F55AE5,1560F1344FDD0FD,2009/04/07,5,14,628,0
11584,81-7666(AL023),2809,1F130A67E926E63,A625F64DB1E2022,2009/04/07,5,14,628,0
11585,81-8704(AL024),2740,A4D631503A41C00,23104B3CC7899C5,2009/04/03,5,14,628,0
11586,81-8708(AL033),2816,B4596C301846155,65E63261F82B533,2009/04/07,5,14,628,0
11587,81-8709(AL025),2735,413D075D64A4083,B973666D71C834B,2009/04/03,5,14,628,0
11588,81-8712(AL034),2742,B870528E9C776AB,0538510F9E62AA8,2009/04/03,5,14,628,0
11589,81-8719(AL035),2739,8381D7268C295E2,3228199C7E84A90,2009/04/03,5,14,628,0
11590,81-8723(AL026),2733,FD2E8342F690FC8,F062BB96D91D06D,2009/04/03,5,14,628,0
11591,81-8733(AL027),2734,FA66BB0871CD767,6AD281C0BF86499,2009/04/03,5,14,628,0
11592,81-8734(AL036),2812,0FB8DF629831B52,88D17B7CBBAD12E,2009/04/07,5,14,628,0
11593,81-8737(AL028),2737,80A93C2B1563F24,DB4D50962D5D63F,2009/04/03,5,14,628,0
11594,81-8739(AL037),2814,A87DB881D77CB4C,00FD63FBC36E0B2,2009/04/07,5,14,628,0
11595,81-8745(AL029),2811,DC81669D15F0EB6,1E77310C1BF01D1,2009/04/07,5,14,628,0
11596,81-8747(AL038),2815,8F74561357E6A2B,9ED5F50C2E13535,2009/04/07,5,14,628,0
11597,81-8749(AL030),2738,5F6AA2E76917CC0,BBC9EB85617C0FD,2009/04/03,5,14,628,0
11598,81-8750(AL031),2736,D61CDA611DBA410,C9E1B99CF69933C,2009/04/03,5,14,628,0
11599,81-8751(AL032),2741,DD83B575B5BB5B3,4922A50DE0B7C0B,2009/04/03,5,14,628,0
11600,81-8752(AL039),2813,F8D77127641E61F,062E1412B7974C0,2009/04/07,5,14,628,0
11601,AL117,4922,B84F4BEB026CA99,1C6A2B414D898B0,2010/06/15,2,11,628,0
11602,AL118,4933,53A20F26DBB222B,2B347C4E2CE8282,2010/06/15,2,11,628,0
11603,AL119,4926,56BFC4840E0C2FF,9EBAB03916E0A9E,2010/06/15,2,11,628,0
11604,AL120(old),4901,684BD67910B71F3,C540829230B9316,2010/06/15,2,11,628,0
11605,AL121,4908,EB94181AFBEDA3E,261EFF4E20BCA45,2010/06/15,2,11,628,0
11606,AL122,4913,2A2155154AB0CF1,2E2A48725A80B74,2010/06/15,2,11,628,0
11607,AL123,4898,98227B4359AEDF3,03B86DD076319CB,2010/06/15,2,11,628,0
11608,AL124,4912,BABE9819CF1BB77,4B4ACB209FB6B5D,2010/06/15,2,11,628,0
11609,AL125,4918,DD95C69D3F6D937,21290895C6A22A5,2010/06/15,2,11,628,0
11610,AL126(old),4906,E32ECFEF46A49D5,1D9AD0CC9D99ADC,2010/06/15,2,11,628,0
11611,AL128เก่า,4924,FB0CB976A118C99,4F7C4DCC111A568,2010/06/15,2,11,628,0
11612,AL130,4925,CD816C97F8BBB03,B2FD61A5DBBCC93,2010/06/15,2,11,628,0
11613,AL131,4929,86DB2AA38DE2A39,81CE95D0F9BE840,2010/06/15,2,11,628,0
11614,AL132(old),4907,08F2BE67A337965,8EB8FC9FC860E6B,2010/06/15,2,11,628,0
11615,AL134(old),4932,70C461C52032C6D,8575B578055E4AC,2010/06/15,2,11,628,0
11616,AL135(old),4921,93D4A4A0C4141EB,A9942CEA2B3A017,2010/06/15,2,11,628,0
11617,AL137,4930,4EEA5101F12397B,2CE8FB92015ED06,2010/06/15,2,11,628,0
11618,AL13x,4909,C33340B224470EF,7B28D8D7161B0F7,2010/06/15,2,11,628,0
11619,AL140(old),4899,8C5E084E24E4867,88DEFFB4CD29C98,2010/06/15,2,11,628,0
11620,AL143(old),4917,BF1B71F9D55A594,EC43303BBA7CB65,2010/06/15,2,11,628,0
11621,AL144xx,4911,667A545D66C5792,503F570D737EBED,2010/06/15,2,11,628,0
11622,AL145,4897,B4361DFE4C02410,E52536FD0BE842C,2010/06/15,2,11,628,0
11623,AL146,4905,4521CD5381F92EE,EC63638ACC996A8,2010/06/15,2,11,628,0
11624,AL147(old),4916,3306B614C9DE725,99B3454AFD32F3A,2010/06/15,2,11,628,0
11625,AL148,4900,D0B97E0CBF16D3E,99AB9E28E471117,2010/06/15,2,11,628,0
11626,AL149a,4896,128249D78EA00EE,2132764CE9A417F,2010/06/15,2,11,628,0
11627,AL150Inactive,4914,5C510BD423DD884,674C51010C165CE,2010/06/15,2,11,628,0
11628,AL151,4931,7AB8690F79E15B9,43CA5AA6929316F,2010/06/15,2,11,628,0
11629,AL153(old),4902,330204A4A01DEF2,CD3A4954C753D36,2010/06/15,2,11,628,0
11630,AL154,4915,80C91A0035E8082,4A43BE131C88B71,2010/06/15,2,11,628,0
11631,AL156,4923,B032B7379A8F316,09FCF6803C902F0,2010/06/15,2,11,628,0
11632,DU 02,5282,84E3BB82CE51074,2D4118847D668A5,2010/08/02,2,11,628,0
11633,DU 03,5283,E9E5A713D4A35AB,54F15D1B7482D94,2010/08/02,2,11,628,0
11634,DU 04,5291,39440E36A5468A2,6FE87CF88269B81,2010/08/02,2,11,628,0
11635,DU 06,5290,EE82A5B649F903C,72160EAD2473AC6,2010/08/02,2,11,628,0
11636,DU 07,5288,B612FADF5F556FC,67A10D4E7877E93,2010/08/02,2,11,628,0
11637,DU 08,5292,E6980762DC88FB4,5F531DFE4B71562,2010/08/02,2,11,628,0
11638,DU 09,5295,A583BDD069C44B6,647DC691C9F5218,2010/08/02,2,11,628,0
11639,DU 10,5297,B90A75AFF819300,E1C61C60350FA10,2010/08/02,2,11,628,0
11640,DU 11,5289,FF95B6E59211F18,6402D4844FC45EB,2010/08/02,2,11,628,0
11641,DU 12,5307,F75FDCFA974372B,F8A6C2D81182C78,2010/08/02,2,11,628,0
11642,DU 13,5294,A0F86418A07F691,CD39309F609FC1A,2010/08/02,2,11,628,0
11643,DU 14,5293,597F6ED963A7082,FCF529CAFE98D8F,2010/08/02,2,11,628,0
11644,DU 15,5308,E4EB52B9D821933,77F483C9843B832,2010/08/02,2,11,628,0
11645,DU 16,5296,9362EE035307D27,A423316D6C2F4EB,2010/08/02,2,11,628,0
11646,DU 17,5309,FEE610BDEE2BFA5,27B1D099630F265,2010/08/02,2,11,628,0
11647,DU 18,5286,FF9FBE2CE2EB55D,33BCB4FFB5A9BB9,2010/08/02,2,11,628,0
11648,Macro (AUJ-009942),4358,45F1EE8CC2710B3,412CE018003AAE5,2010/01/29,2,11,628,0
11649,รถ Tractor,4357,B10CECE095D31B9,C78FEDE4D6E7934,2010/01/29,2,11,628,0
11650,รถคุณณรงค์,2810,5FA0B54E8FB6A1E,9E01DE65235C6A8,2009/04/07,5,14,628,0
11651,CNA1323,164,D4CD22CE678EE86,5A23D4052BF32F4,2007/08/31,5,14,629,0
11652,CNW0128,201,C386D7D8AD608A4,E878C849E6BF08B,2007/09/07,5,14,629,0
11653,CNW0779,177,FBC131CB66C1616,A826AAB98D8D96E,2007/08/31,5,14,629,0
11654,70-6116,3164,41FB2B95EEF9C49,4828A620C6BE74E,2009/06/10,5,14,630,0
11655,84-1278,4727,465B0A7CF8291BD,37EC278CD5243BE,2010/04/20,2,11,630,0
11656,96-5294,3069,1143FBDF5C66929,7EA80C45FEDE404,2009/05/13,5,14,630,0
11657,96-5296,3070,A00F39FDB97975E,691B060AC6A7315,2009/05/13,5,14,630,0
11658,Mark Point1,3763,17616995AFE3E69,96B8E3162A1641C,2009/09/08,2,11,630,0
11659,ตว-8556,3149,E23D44FD24DD2A4,FD356A7FDD095AA,2009/06/05,5,14,630,0
11660,ถณ-1181(Demo),3192,C4164C5DC25ECB9,E8C314F86ECD9EC,2009/06/19,1,1,630,0
11661,บท-4277,3666,02F6920B7ECF530,D68B2C1ADD3270D,2009/08/17,2,11,630,0
11662,บน-6137 สบ,4649,D7911961F3D8655,37CED1DB4AEF312,2010/03/29,2,11,630,0
11663,บม-2128,4509,60CB75E457C8513,9765F9FFF9168EC,2010/03/03,2,11,630,0
11664,บว-2407,3592,58BBB69286B8911,80ADE0CCB54EA13,2009/08/03,2,11,630,0
11665,ผต-7602,4510,285414F64E4620C,2029479D6CB0562,2010/03/03,2,11,630,0
11666,ผบ-9799,5322,A32999542484B26,3DCB94483E76E27,2010/08/02,2,11,630,0
11667,ชำนาญ GM6  (GPS-04),4845,E98F4DAE2E63682,34F43C00402EFFC,2010/05/31,6,9,631,0
11668,นรินทร์ GM3   (GPS-02),4848,26248CA2DA73060,A1362E82F66AAE6,2010/05/31,6,9,631,0
11669,มรกต GM4  (GPS-03),4847,E0134DC566B7F4C,2F752A1EF09529D,2010/05/31,6,9,631,0
11670,สันติ  GM7 (GPS-05),4846,7A374FE74F5F72D,29BEB830779A19E,2010/05/31,6,9,631,0
11671,70-3915,4743,8C950B2DF89D049,410FDDDB46D9773,2010/04/30,2,11,632,0
11672,70-5327,4744,7B48C6A5A05D13E,D884729B5388647,2010/04/30,2,11,632,0
11673,(S)อย.70-3336,2227,9FE51B85BB0CBFE,16D7A659F492A80,2008/12/26,5,14,633,0
11674,(S)อย.70-3338,2229,D7F0F50869D9707,F74E2553C54D4D7,2008/12/26,5,14,633,0
11675,(S)อย.70-3341,2228,441C93A82577964,449B86FD32FA34C,2008/12/26,5,14,633,0
11676,(S)อย.70-3345,2226,B06B48DCF1B3905,CCFFD9072F87A41,2008/12/26,5,14,633,0
11677,(S)อย.70-3348,2224,6E32FF51B4CB641,3E07F338DB32182,2008/12/26,5,14,633,0
11678,(S)อย.70-3350 ระงับสัญญาณชั่วคราว,2223,804F56978C8C963,0165F18AE603085,2008/12/26,5,14,633,0
11679,(S)อย.70-3355,2225,1999A8A90577065,C8B654F408C9563,2008/12/26,5,14,633,0
11680,(S)อย.70-3597,2233,0DE1949724AFB30,8C7557C5B078B0C,2008/12/26,5,14,633,0
11681,ญฉ-9525,9674,EFA9FF9A06B0250,3E74007676E98A6,2012/04/05,2,11,634,0
11682,ญย-9525 กทม.,9671,8ACA9DB35B565E4,BD95908CA390651,2012/04/05,2,11,634,0
11683,ฒฉ-9525 กทม.,9670,4CD1472161755C4,0E7A2F6D124031B,2012/04/05,2,11,634,0
11684,เลขตัวถัง 23576 (ก-4692 ป้ายแดง),9675,CC9360574DE54DC,A3AA810E078916F,2012/04/05,2,11,634,0
11685,ฮต-632 กทม.,9823,1C90F6C818F7358,EC16A5984F757E4,2012/04/24,2,11,634,0
11686,ฮน-9525 กทม.,9787,2F19E5560A6AABD,03B2A848EE3EF36,2012/04/18,2,11,634,0
11687,70-3446(67),284,2ECD212EAA22FBE,12DDD6D1DC501E0,2007/10/11,5,14,635,0
11688,70-3457(68),311,191EB4853531C4D,D652B5675DBFF8E,2007/10/12,5,14,635,0
11689,70-3466(65),318,EFC9E81D6BC824F,461463E0FFC4E78,2007/10/16,5,14,635,0
11690,70-3467(63),288,90BB1E1DAF7DAC3,E8AAB63B69D828F,2007/10/12,5,14,635,0
11691,70-3468(70),406,0C60828FC53C789,CAD9316A0B51476,2007/10/29,5,14,635,0
11692,70-3474(71),340,9A7F75CAF8E24CF,23086ED3B27C502,2007/10/16,5,14,635,0
11693,70-3477(66),286,A150C522C8D6E1E,C2E067C705841D7,2007/10/12,5,14,635,0
11694,70-3479(62),309,FEF00E39D9B0E2A,7F8E802668835A0,2007/10/12,5,14,635,0
11695,70-3480(69),287,43D064C85625C23,5C4AB42629C8B6E,2007/10/12,5,14,635,0
11696,70-3481(64),290,DAC146CE7BC40A6,37AEECF9567D306,2007/10/12,5,14,635,0
11697,70-3622(46),289,05D645A7B04C374,F3C63E3C2E7B269,2007/10/12,5,14,635,0
11698,70-3625(49),332,ED7A4C51BE446DD,A6D2D2AFC64C8D8,2007/10/16,5,14,635,0
11699,76-0505,5475,4929C36C95DF002,51952A886D0E344,2010/08/27,1,1,635,0
11700,76-6536,5473,69C4C04D3587DCA,F36879A4FD9F94A,2010/08/27,1,1,635,0
11701,76-8252,5480,0D7A70AE833D447,00FFE86FD1A67DC,2010/08/27,1,1,635,0
11702,(307)75-4408รอถอดกล่องDEMO,1908,CD7297549A3949F,F84B7C38083C209,2008/11/24,5,14,636,0
11703,(PL06)81-8268 -1,8384,B4FD86CB98721B9,9DE2A042A71737D,2011/09/12,3,15,636,0
11704,(TS40)82-4376-2,8378,3AB772A8BB04DD1,18515D8EFABB5E8,2011/09/12,3,15,636,0
11705,011691003102632,8610,E556B30E87DE26C,4E3A76E23552C60,2011/10/03,3,15,636,0
11706,0899999997,5032,A7A4028D541DEE7,97A42504679ADD7,2010/06/21,2,11,636,0
11707,31-6120,5346,FECEA63A271AF61,7E3E9320777E144,2010/08/06,2,11,636,0
11708,31-7338,2348,1EEDE6F26EE5107,E285DABC67F50EC,2009/02/05,2,11,636,0
11709,3ฬ-9356,9651,DBD762D4AF7180F,781CAA05508F852,2012/03/30,3,15,636,0
11710,4020878943,5702,476A9A7992C1875,F0E5E5A4F27DC92,2010/09/24,6,9,636,0
11711,48-63(166),997,39401CF8B6C99B1,C935DA89757AC07,2008/05/14,3,15,636,0
11712,70-0893,7853,1D2B0F15CD5D1EB,0344CEEE7774BB6,2011/07/22,2,11,636,0
11713,70-2120,6894,ABF67B9C1699AC2,908C7219522B3CC,2011/03/28,1,1,636,0
11714,70-2805,4003,C2EB64EA0949BBC,10715139C33BF2A,2009/10/26,1,1,636,0
11715,70-2973 (DEMO),4853,3C4EB8641DCC499,0BCB13C077EA7E6,2010/06/02,2,11,636,0
11716,76-5313,1907,306C14C96A6939C,40FF1A59CA060A0,2008/11/24,5,14,636,0
11717,76-7729,1909,FE76D5244FF28F8,88A95CFC7CF81AE,2008/11/24,5,14,636,0
11718,81-6915,5325,2AD97450ED2D7B2,5A222F18E3C5059,2010/08/02,2,11,636,0
11719,81-9816,5631,E665D210FF6EE8A,2D34C18AA57F4F1,2010/09/21,2,12,636,0
11720,98-5545,5324,B0AA22214E53ABF,B748CA235971443,2010/08/02,2,11,636,0
11721,MPA0811715782,5407,AEA3806DD456A92,B13BB970F6659F3,2010/08/25,2,11,636,0
11722,MPA0819382287,1513,6B2076455EC1B31,0E56680B7F84EE2,2008/08/28,5,14,636,0
11723,MPA0854817892,9108,2017E3C1C7065D3,B0BB49A6860B5F0,2012/01/06,2,11,636,0
11724,UMSL11,1713,1A24510B11C273E,8231CD3131CD807,2008/10/03,5,14,636,0
11725,UMSL4,1697,5E9A0A913C54CA9,D5C35682F96FB3B,2008/09/30,5,14,636,0
11726,UMSL7,1904,180B3B22C23B4A6,CDA29385E1EC72A,2008/11/21,1,1,636,0
11727,กค-8574,3645,D4F33C5D58DC248,6DF8DAEF6353D60,2009/08/13,1,1,636,0
11728,กง-290,9653,EF9E9CB7A0121F3,2DD4ECA1719B2DC,2012/03/30,3,15,636,0
11729,ชภ-8594,203,4D6672893F03915,F6251A6A0F80429,2007/09/07,5,14,636,0
11730,ฌค-9714,5406,0D257CD1C03AB9B,F01AD16DC743393,2010/08/24,2,11,636,0
11731,ฌฐ-2651,5509,BB73873E78025B0,21A40EB2D719F1F,2010/09/07,2,11,636,0
11732,ฌป-3170,5245,70D30A9622B35AA,B17F1DF8AA06A60,2010/07/20,2,11,636,0
